project_id,project_name,project_type,state,district,latitude,longitude,land_area_acres,affected_families,planned_duration_days,historical_district_delay_rate,historical_project_type_delay_rate,current_stage,notification_status,documentation_completion_pct,approval_delay_days,pending_approvals,compensation_approved_pct,compensation_paid_pct,compensation_pending_families,legal_disputes,average_dispute_age_days,ownership_conflicts,rr_progress_pct,rehabilitation_pending_families,possession_pct,stakeholder_response_days,department_backlog,current_elapsed_days,delayed,actual_delay_days,planned_completion_date,actual_completion_date
PRJ-4078,Salem Metro Phase 2 - Line A,Metro,Tamil Nadu,Salem,11.643888115217889,78.10875067173173,382.4,623,900,0.4332290311184182,0.5,Objections / Legal Review,Completed,91.4,37.0,0,0.0,0.0,623,1,151.5,1,0.0,623,0.0,41.0,77,339,1,494.0,2023-12-14,2025-04-21
PRJ-4079,Industrial Corridor (Mangaluru),Urban Development,Karnataka,Mangaluru,12.95092207213665,74.82907730762906,233.8,94,583,0.3227780074568463,0.25,Notification,In Progress,2.4,44.0,0,0.0,0.0,94,1,255.1,0,0.0,94,0.0,27.0,7,144,1,361.0,2024-02-13,2025-02-08
PRJ-4080,Vadodara Metro Phase 2 - Line C,Metro,Gujarat,Vadodara,22.286830989804265,73.1709217730118,100.7,136,1139,0.26685785941408724,0.5,Objections / Legal Review,Completed,95.4,313.0,0,0.0,0.0,136,3,68.6,2,0.0,136,0.0,53.0,48,562,1,588.0,2024-09-19,2026-04-30
PRJ-4081,SEZ Hub (Rajkot),Industrial Area,Gujarat,Rajkot,22.295947393572952,70.7915608948498,165.1,294,759,0.29654473731747666,0.3,Preliminary Identification,Pending,26.9,56.0,1,0.0,0.0,294,1,78.4,1,0.0,294,0.0,34.0,24,89,1,408.0,2024-11-17,2025-12-30
PRJ-4082,Urban Route-225 (Ahmedabad Segment),Highway,Gujarat,Ahmedabad,23.02294924344497,72.60914154555397,693.8,386,1257,0.3947411578889518,0.35,Rehabilitation & Resettlement,Completed,98.8,211.0,0,98.2,93.2,26,1,303.5,1,44.4,214,0.0,58.0,8,1114,0,0.0,2026-05-07,2026-05-07
PRJ-4083,Smart City Node (Nashik),Urban Development,Maharashtra,Nashik,20.035814204889043,73.8255975760516,68.8,116,586,0.2124074561769746,0.25,Preliminary Identification,Pending,14.7,2.0,3,0.0,0.0,116,2,274.8,2,0.0,116,0.0,23.0,4,77,1,356.0,2024-02-26,2025-02-16
PRJ-4084,SEZ Hub (Tiruchirappalli),Urban Development,Tamil Nadu,Tiruchirappalli,10.742634980693978,78.74066145639298,158.4,224,421,0.3904460046972835,0.25,Possession,Completed,95.8,8.0,0,92.1,86.5,30,0,0.0,1,85.8,31,76.2,30.0,43,437,0,0.0,2023-03-24,2023-03-24
PRJ-4085,SEZ Hub (Mumbai),Industrial Area,Maharashtra,Mumbai,19.03043021281839,72.83266685240628,215.9,52,226,0.299816047538945,0.3,Rehabilitation & Resettlement,Completed,88.8,20.0,0,98.3,85.6,7,1,41.7,4,27.9,37,0.0,25.0,4,202,0,0.0,2021-11-14,2021-11-14
PRJ-4086,Power/Grid Development Project - Kanpur,Power/Grid,Uttar Pradesh,Kanpur,26.503643532596193,80.37022774136467,49.7,37,294,0.5379639408647977,0.2,Compensation Disbursement,Completed,92.2,132.0,0,99.9,8.3,33,1,345.2,2,0.0,37,0.0,48.0,42,177,1,284.0,2022-04-02,2023-01-11
PRJ-4087,International Airport Runway Phase 1 - Tiruchirappalli,Airport,Tamil Nadu,Tiruchirappalli,10.79678925602416,78.74969642453735,28.9,41,1196,0.3904460046972835,0.55,Possession,Completed,99.7,923.0,0,90.6,94.6,2,2,250.1,1,96.2,1,73.2,104.0,79,1089,0,0.0,2026-04-09,2026-04-09
PRJ-4088,Belagavi Rail Link & Yard Expansion,Railway,Karnataka,Belagavi,15.908423757106224,74.51097704799581,22.7,36,985,0.26649165607921677,0.45,Preliminary Identification,Pending,29.6,3.0,2,0.0,0.0,36,2,222.7,6,0.0,36,0.0,40.0,71,124,1,507.0,2025-06-27,2026-11-16
PRJ-4089,Industrial Corridor (Ahmedabad),Industrial Area,Gujarat,Ahmedabad,23.036047812437783,72.6019312434992,98.5,106,309,0.3947411578889518,0.3,Compensation Disbursement,Completed,90.2,97.0,0,93.8,9.1,96,3,27.7,1,0.0,106,0.0,42.0,75,178,1,325.0,2023-03-03,2024-01-22
PRJ-4090,International Airport Runway Phase 2 - Varanasi,Airport,Uttar Pradesh,Varanasi,25.28545667428384,82.93395498338225,35.4,24,1358,0.23493564427131047,0.55,Rehabilitation & Resettlement,Completed,94.0,564.0,0,97.1,90.2,2,1,160.5,2,28.4,17,0.0,88.0,14,1209,0,0.0,2026-01-16,2026-01-16
PRJ-4091,Reservoir Link - Coimbatore,Irrigation,Tamil Nadu,Coimbatore,11.04794969000181,76.93718857539929,345.7,457,1173,0.1732334448672798,0.4,Notification,In Progress,1.7,195.0,1,0.0,0.0,457,2,265.4,2,0.0,457,0.0,49.0,26,265,1,618.0,2025-09-15,2027-05-26
PRJ-4092,International Airport Runway Phase 2 - Thane,Airport,Maharashtra,Thane,19.17450844275671,72.95588532711012,1204.4,772,674,0.38946339367881466,0.55,Compensation Assessment,Completed,99.3,113.0,0,80.8,0.0,772,2,88.7,5,0.0,772,0.0,25.0,28,379,1,574.0,2023-11-06,2025-06-02
PRJ-4093,Dam Construction - Ahmedabad,Irrigation,Gujarat,Ahmedabad,23.00553642414495,72.62722731914069,32.7,31,261,0.3947411578889518,0.4,Objections / Legal Review,Completed,96.3,156.0,3,0.0,0.0,31,2,101.7,2,0.0,31,0.0,38.0,34,121,1,285.0,2022-09-14,2023-06-26
PRJ-4094,Tech Park Site (Thane),Industrial Area,Maharashtra,Thane,19.24205516533055,72.98180275808797,133.4,110,1144,0.38946339367881466,0.3,Objections / Legal Review,Completed,86.8,88.0,1,0.0,0.0,110,2,64.8,1,0.0,110,0.0,49.0,65,586,1,618.0,2024-10-25,2026-07-05
PRJ-4095,SEZ Hub (Salem),Urban Development,Tamil Nadu,Salem,11.720564776641913,78.1943767688569,25.2,48,848,0.4332290311184182,0.25,Rehabilitation & Resettlement,Completed,88.3,271.0,0,93.6,96.1,1,1,201.9,3,45.9,25,0.0,53.0,29,549,0,0.0,2024-09-21,2024-09-21
PRJ-4096,Industrial Corridor (Madurai),Urban Development,Tamil Nadu,Madurai,9.9266401027937,78.16848155624524,48.8,25,1228,0.4964704583099741,0.25,Compensation Assessment,Completed,85.5,42.0,3,27.2,0.0,25,4,347.2,1,0.0,25,0.0,62.0,65,744,1,531.0,2025-03-26,2026-09-08
PRJ-4097,Power/Grid Development Project - Lucknow,Power/Grid,Uttar Pradesh,Lucknow,26.835216558967517,80.9138504798428,98.0,67,1385,0.15823379771832097,0.2,Notification,In Progress,18.0,207.0,3,0.0,0.0,67,1,77.6,0,0.0,67,0.0,57.0,64,286,1,613.0,2026-07-21,2028-03-25
PRJ-4098,SEZ Hub (Bengaluru),Industrial Area,Karnataka,Bengaluru,12.93952138121865,77.61407786293306,120.1,80,1377,0.22336180394137353,0.3,Possession,Completed,86.0,81.0,0,93.7,90.3,7,0,0.0,0,88.2,9,46.1,38.0,38,1252,0,0.0,2025-08-18,2025-08-18
PRJ-4099,Canal Network - Mumbai,Irrigation,Maharashtra,Mumbai,19.076128438484872,72.89677410164066,582.0,231,988,0.299816047538945,0.4,Notification,In Progress,12.9,15.0,1,0.0,0.0,231,0,0.0,1,0.0,231,0.0,33.0,24,208,1,437.0,2023-12-26,2025-03-07
PRJ-4100,International Airport Runway Phase 1 - Lucknow,Airport,Uttar Pradesh,Lucknow,26.86902911571146,80.88887874474773,120.8,82,1244,0.15823379771832097,0.55,Rehabilitation & Resettlement,Completed,95.7,33.0,0,90.1,90.5,7,4,183.9,2,32.3,55,0.0,38.0,20,855,0,0.0,2026-02-26,2026-02-26
PRJ-4101,International Airport Runway Phase 1 - Rajkot,Airport,Gujarat,Rajkot,22.250384751081747,70.80612132719095,157.1,202,624,0.29654473731747666,0.55,Possession,Completed,88.8,45.0,0,94.1,90.0,20,1,279.4,3,99.9,0,53.6,33.0,26,484,0,0.0,2024-06-01,2024-06-01
PRJ-4102,Dam Construction - Belagavi,Irrigation,Karnataka,Belagavi,15.81262425733121,74.51360405225653,76.4,116,1048,0.26649165607921677,0.4,Rehabilitation & Resettlement,Completed,94.4,26.0,0,99.7,98.0,2,1,238.0,4,78.5,24,0.0,30.0,27,900,0,0.0,2024-09-26,2024-09-26
PRJ-4103,Kanpur Metro Phase 2 - Line B,Metro,Uttar Pradesh,Kanpur,26.456162288700476,80.3421912430045,20.0,33,1491,0.5379639408647977,0.5,Compensation Disbursement,Completed,88.0,158.0,0,98.0,63.7,11,2,225.0,1,0.0,33,0.0,66.0,18,968,1,566.0,2026-12-25,2028-07-13
PRJ-4104,Power/Grid Development Project - Nashik,Power/Grid,Maharashtra,Nashik,19.97379464557972,73.80658122075334,479.2,478,740,0.2124074561769746,0.2,Compensation Disbursement,Completed,91.4,20.0,0,94.6,18.9,387,0,0.0,0,0.0,478,0.0,45.0,14,453,0,0.0,2023-04-05,2023-04-05
PRJ-4105,Urban Route-457 (Chennai Segment),Highway,Tamil Nadu,Chennai,13.122239116378204,80.33046855043108,37.0,24,1465,0.21239780813448106,0.35,Compensation Disbursement,Completed,91.6,109.0,0,98.2,46.5,12,1,58.8,2,0.0,24,0.0,42.0,27,1131,1,549.0,2026-05-06,2027-11-06
PRJ-4106,Tech Park Site (Rajkot),Urban Development,Gujarat,Rajkot,22.344513326340664,70.80909985116159,686.2,1202,236,0.29654473731747666,0.25,Objections / Legal Review,Completed,99.1,6.0,1,0.0,0.0,1202,1,257.5,4,0.0,1202,0.0,21.0,4,102,1,267.0,2022-10-04,2023-06-28
PRJ-4107,Thane Rail Link & Yard Expansion,Railway,Maharashtra,Thane,19.181511551001595,72.99987350513437,48.0,34,185,0.38946339367881466,0.45,Survey & Documentation,Completed,64.6,9.0,1,0.0,0.0,34,1,350.7,2,0.0,34,0.0,32.0,50,59,0,0.0,2022-04-14,2022-04-14
PRJ-4108,International Airport Runway Phase 2 - Bengaluru,Airport,Karnataka,Bengaluru,13.024118454266958,77.56002398476788,205.7,270,1124,0.22336180394137353,0.55,Survey & Documentation,Completed,54.3,156.0,0,0.0,0.0,270,1,22.1,2,0.0,270,0.0,64.0,79,326,1,617.0,2025-06-17,2027-02-24
PRJ-4109,Mangaluru Rail Link & Yard Expansion,Railway,Karnataka,Mangaluru,12.884819474463189,74.8138810252094,1507.3,2519,758,0.3227780074568463,0.45,Compensation Disbursement,Completed,92.0,168.0,0,92.3,29.5,1775,2,198.7,1,0.0,2519,0.0,36.0,75,479,1,595.0,2023-04-15,2024-11-30
PRJ-4110,SH Route-169 (Chennai Segment),Highway,Tamil Nadu,Chennai,13.11110659723517,80.25948738041085,49.8,85,1094,0.21239780813448106,0.35,Compensation Disbursement,Completed,91.2,1.0,0,92.9,35.1,55,1,230.8,3,0.0,85,0.0,39.0,73,799,1,416.0,2024-12-23,2026-02-12
PRJ-4111,Tech Park Site (Salem),Industrial Area,Tamil Nadu,Salem,11.611823476666366,78.19099399897884,130.3,86,341,0.4332290311184182,0.3,Compensation Assessment,Completed,97.4,2.0,2,23.0,0.0,86,2,315.0,1,0.0,86,0.0,39.0,50,151,1,252.0,2023-05-20,2024-01-27
PRJ-4112,Vadodara Rail Link & Yard Expansion,Railway,Gujarat,Vadodara,22.31412062856431,73.16093131504005,323.2,245,954,0.26685785941408724,0.45,Compensation Disbursement,Completed,87.1,139.0,0,95.9,62.8,91,2,314.5,4,0.0,245,0.0,30.0,61,674,1,552.0,2023-09-13,2025-03-18
PRJ-4113,NH Route-640 (Rajkot Segment),Highway,Gujarat,Rajkot,22.28517795712733,70.7770301464229,26.5,21,236,0.29654473731747666,0.35,Rehabilitation & Resettlement,Completed,87.2,34.0,0,95.5,82.4,3,2,267.6,2,35.2,13,0.0,28.0,46,205,0,0.0,2022-11-19,2022-11-19
PRJ-4114,Tech Park Site (Chennai),Urban Development,Tamil Nadu,Chennai,13.077357620687119,80.25114500261859,254.1,305,707,0.21239780813448106,0.25,Compensation Disbursement,Completed,92.7,77.0,0,95.6,66.4,102,1,290.0,1,0.0,305,0.0,42.0,21,455,0,0.0,2023-07-31,2023-07-31
PRJ-4115,Canal Network - Chennai,Irrigation,Tamil Nadu,Chennai,13.088453556488474,80.30352207027256,36.8,55,1262,0.21239780813448106,0.4,Notification,In Progress,17.5,6.0,3,0.0,0.0,55,0,0.0,1,0.0,55,0.0,24.0,48,284,1,537.0,2025-04-17,2026-10-06
PRJ-4116,Mangaluru Metro Phase 1 - Line C,Metro,Karnataka,Mangaluru,12.935035354013324,74.83133482713049,74.0,110,1369,0.3227780074568463,0.5,Objections / Legal Review,Completed,95.5,13.0,0,0.0,0.0,110,1,94.3,3,0.0,110,0.0,28.0,18,497,0,0.0,2026-09-21,2026-09-21
PRJ-4117,Industrial Corridor (Coimbatore),Urban Development,Tamil Nadu,Coimbatore,11.020248921384773,76.99661513918947,54.9,23,725,0.1732334448672798,0.25,Survey & Documentation,Completed,56.9,0.0,2,0.0,0.0,23,0,0.0,5,0.0,23,0.0,26.0,53,247,1,380.0,2023-06-02,2024-06-16
PRJ-4118,International Airport Runway Phase 1 - Lucknow,Airport,Uttar Pradesh,Lucknow,26.794884748169125,80.89559567203844,495.8,761,225,0.15823379771832097,0.55,Compensation Assessment,Completed,89.2,214.0,2,84.4,0.0,761,2,255.6,2,0.0,761,0.0,64.0,46,146,1,373.0,2023-02-17,2024-02-25
PRJ-4119,Dedicated Route-700 (Thane Segment),Highway,Maharashtra,Thane,19.22504040816597,72.99479381540678,59.8,95,1112,0.38946339367881466,0.35,Preliminary Identification,Pending,1.2,34.0,3,0.0,0.0,95,0,0.0,2,0.0,95,0.0,33.0,51,138,1,526.0,2024-05-12,2025-10-20
PRJ-4120,Chennai Rail Link & Yard Expansion,Railway,Tamil Nadu,Chennai,13.04806956189311,80.30012641520298,28.3,17,990,0.21239780813448106,0.45,Compensation Disbursement,Completed,87.8,46.0,0,93.3,58.9,6,1,227.0,0,0.0,17,0.0,38.0,16,529,0,0.0,2024-12-17,2024-12-17
PRJ-4121,International Airport Runway Phase 1 - Surat,Airport,Gujarat,Surat,21.187751605244888,72.88189471218836,197.2,160,226,0.20579754426081673,0.55,Notification,In Progress,5.0,31.0,2,0.0,0.0,160,1,105.6,2,0.0,160,0.0,27.0,70,41,1,268.0,2023-07-08,2024-04-01
PRJ-4122,Noida Metro Phase 1 - Line C,Metro,Uttar Pradesh,Noida,28.495774504223025,77.42116491184296,105.0,144,431,0.4829770563201687,0.5,Survey & Documentation,Completed,69.7,165.0,3,0.0,0.0,144,1,318.1,4,0.0,144,0.0,39.0,73,149,1,482.0,2023-01-15,2024-05-11
PRJ-4123,Reservoir Link - Surat,Irrigation,Gujarat,Surat,21.120237170869995,72.83893508914215,124.1,137,345,0.20579754426081673,0.4,Rehabilitation & Resettlement,Completed,99.1,17.0,0,90.2,86.0,19,1,310.0,0,19.1,110,0.0,36.0,12,231,0,0.0,2023-08-12,2023-08-12
PRJ-4124,Smart City Node (Agra),Industrial Area,Uttar Pradesh,Agra,27.182927416739897,77.9947062053576,45.4,31,547,0.22272998688284024,0.3,Preliminary Identification,Pending,0.7,1.0,0,0.0,0.0,31,1,178.5,2,0.0,31,0.0,17.0,9,57,1,310.0,2022-12-07,2023-10-13
PRJ-4125,International Airport Runway Phase 2 - Tiruchirappalli,Airport,Tamil Nadu,Tiruchirappalli,10.831848537720228,78.64522447737433,295.9,120,1335,0.3904460046972835,0.55,Compensation Disbursement,Completed,92.0,322.0,0,97.5,69.6,36,1,274.8,1,0.0,120,0.0,70.0,17,851,1,543.0,2025-01-22,2026-07-19
PRJ-4126,Industrial Corridor (Pune),Industrial Area,Maharashtra,Pune,18.522821528227823,73.82275842598023,204.0,304,761,0.5302857225639664,0.3,Possession,Completed,99.5,7.0,0,93.3,84.0,48,0,0.0,3,91.0,27,56.9,6.0,2,653,0,0.0,2024-09-06,2024-09-06
PRJ-4127,Greenfield Route-460 (Vadodara Segment),Highway,Gujarat,Vadodara,22.336419834293974,73.12636809115673,110.6,65,751,0.26685785941408724,0.35,Compensation Assessment,Completed,85.2,9.0,2,24.6,0.0,65,3,101.2,3,0.0,65,0.0,23.0,7,422,1,364.0,2024-05-29,2025-05-28
PRJ-4128,Lucknow Metro Phase 2 - Line C,Metro,Uttar Pradesh,Lucknow,26.886486562581787,80.98677106720484,57.6,33,527,0.15823379771832097,0.5,Compensation Disbursement,Completed,96.6,9.0,0,99.5,53.0,15,2,170.0,2,0.0,33,0.0,17.0,27,291,0,0.0,2023-12-31,2023-12-31
PRJ-4129,Mangaluru Rail Link & Yard Expansion,Railway,Karnataka,Mangaluru,12.95404392148842,74.81430822320792,200.0,316,1024,0.3227780074568463,0.45,Rehabilitation & Resettlement,Completed,91.8,51.0,0,95.9,82.1,56,4,130.0,2,52.0,151,0.0,24.0,31,880,0,0.0,2025-09-06,2025-09-06
PRJ-4130,Coimbatore Metro Phase 2 - Line A,Metro,Tamil Nadu,Coimbatore,11.032448782227325,76.897524083102,321.6,397,797,0.1732334448672798,0.5,Survey & Documentation,Completed,68.1,70.0,0,0.0,0.0,397,1,277.5,0,0.0,397,0.0,47.0,31,297,1,420.0,2024-11-04,2025-12-29
PRJ-4131,Nagpur Metro Phase 2 - Line C,Metro,Maharashtra,Nagpur,21.187555510954706,79.11495702322104,94.9,117,676,0.44279757672456205,0.5,Compensation Assessment,Completed,99.5,290.0,0,68.2,0.0,117,3,234.4,3,0.0,117,0.0,52.0,42,441,1,419.0,2024-08-18,2025-10-11
PRJ-4132,Power/Grid Development Project - Coimbatore,Power/Grid,Tamil Nadu,Coimbatore,11.02053844770791,76.98347097197158,25.2,41,875,0.1732334448672798,0.2,Survey & Documentation,Completed,54.2,38.0,0,0.0,0.0,41,0,0.0,3,0.0,41,0.0,41.0,50,331,1,583.0,2023-08-27,2025-04-01
PRJ-4133,Belagavi Metro Phase 1 - Line B,Metro,Karnataka,Belagavi,15.801018891598213,74.50113869986122,68.2,86,690,0.26649165607921677,0.5,Survey & Documentation,Completed,60.9,5.0,2,0.0,0.0,86,1,29.1,2,0.0,86,0.0,42.0,49,216,1,346.0,2024-11-20,2025-11-01
PRJ-4134,Thane Metro Phase 2 - Line B,Metro,Maharashtra,Thane,19.193253179017972,73.03481433558676,249.4,308,631,0.38946339367881466,0.5,Notification,In Progress,20.7,54.0,2,0.0,0.0,308,5,331.7,1,0.0,308,0.0,19.0,14,150,1,473.0,2022-12-07,2024-03-24
PRJ-4135,SEZ Hub (Bengaluru),Urban Development,Karnataka,Bengaluru,13.014454154074869,77.62259308350008,923.7,1634,722,0.22336180394137353,0.25,Compensation Assessment,Completed,88.4,60.0,2,61.1,0.0,1634,2,78.0,2,0.0,1634,0.0,42.0,21,478,1,388.0,2024-04-06,2025-04-29
PRJ-4136,International Airport Runway Phase 1 - Madurai,Airport,Tamil Nadu,Madurai,9.977249716229968,78.10142119654786,22.7,17,395,0.4964704583099741,0.55,Rehabilitation & Resettlement,Completed,97.4,31.0,0,96.6,96.4,0,3,319.3,3,65.5,5,0.0,18.0,19,335,0,0.0,2024-01-25,2024-01-25
PRJ-4137,Kanpur Rail Link & Yard Expansion,Railway,Uttar Pradesh,Kanpur,26.49800558787858,80.31092858785281,93.1,57,649,0.5379639408647977,0.45,Rehabilitation & Resettlement,Completed,85.4,113.0,0,99.9,97.0,1,1,283.9,1,10.4,51,0.0,28.0,50,454,1,315.0,2024-08-06,2025-06-17
PRJ-4138,SEZ Hub (Tiruchirappalli),Urban Development,Tamil Nadu,Tiruchirappalli,10.818435606362938,78.73307002941317,32.8,28,1032,0.3904460046972835,0.25,Objections / Legal Review,Completed,94.3,14.0,0,0.0,0.0,28,1,274.0,3,0.0,28,0.0,22.0,32,426,0,0.0,2025-06-19,2025-06-19
PRJ-4139,SEZ Hub (Coimbatore),Urban Development,Tamil Nadu,Coimbatore,10.959001985174492,76.93912716379339,96.1,125,483,0.1732334448672798,0.25,Objections / Legal Review,Completed,88.2,61.0,2,0.0,0.0,125,1,137.4,1,0.0,125,0.0,42.0,41,228,1,350.0,2023-11-21,2024-11-05
PRJ-4140,International Airport Runway Phase 2 - Tiruchirappalli,Airport,Tamil Nadu,Tiruchirappalli,10.73283192068902,78.76435104211323,124.1,139,477,0.3904460046972835,0.55,Compensation Disbursement,Completed,91.2,28.0,0,95.1,32.4,93,2,335.2,1,0.0,139,0.0,30.0,75,363,1,309.0,2023-11-15,2024-09-19
PRJ-4141,International Airport Runway Phase 2 - Gandhinagar,Airport,Gujarat,Gandhinagar,23.170263611419507,72.64203730747776,527.3,207,465,0.33242799368681436,0.55,Rehabilitation & Resettlement,Completed,99.6,121.0,0,95.7,91.8,17,1,223.9,3,37.1,130,0.0,50.0,19,402,1,267.0,2022-04-28,2023-01-20
PRJ-4142,NH Route-40 (Mysuru Segment),Highway,Karnataka,Mysuru,12.330666748651517,76.6035516322713,36.8,38,1191,0.27169689718381507,0.35,Survey & Documentation,Completed,48.5,23.0,2,0.0,0.0,38,2,95.3,0,0.0,38,0.0,27.0,30,322,1,501.0,2026-01-24,2027-06-09
PRJ-4143,International Airport Runway Phase 1 - Belagavi,Airport,Karnataka,Belagavi,15.847906320171457,74.51059145131053,320.2,159,305,0.26649165607921677,0.55,Survey & Documentation,Completed,50.1,9.0,3,0.0,0.0,159,0,0.0,2,0.0,159,0.0,31.0,26,81,1,461.0,2022-09-27,2024-01-01
PRJ-4144,Power/Grid Development Project - Hubballi,Power/Grid,Karnataka,Hubballi,15.323924570527465,75.15742665518938,120.7,99,230,0.35990257265289516,0.2,Compensation Assessment,Completed,97.9,89.0,2,16.9,0.0,99,1,70.5,0,0.0,99,0.0,29.0,9,107,1,320.0,2023-02-06,2023-12-23
PRJ-4145,Power/Grid Development Project - Gandhinagar,Power/Grid,Gujarat,Gandhinagar,23.191520374862723,72.60222276916066,353.5,615,1254,0.33242799368681436,0.2,Objections / Legal Review,Completed,94.7,66.0,3,0.0,0.0,615,1,30.1,4,0.0,615,0.0,36.0,18,466,1,586.0,2025-08-19,2027-03-28
PRJ-4146,Industrial Corridor (Varanasi),Urban Development,Uttar Pradesh,Varanasi,25.32459464957249,82.96313763531715,164.1,230,650,0.23493564427131047,0.25,Compensation Disbursement,Completed,98.6,62.0,0,91.7,64.8,80,1,64.5,1,0.0,230,0.0,30.0,66,429,0,0.0,2024-08-05,2024-08-05
PRJ-4147,Tech Park Site (Madurai),Industrial Area,Tamil Nadu,Madurai,9.97563431335637,78.16540752378377,28.0,14,1435,0.4964704583099741,0.3,Compensation Assessment,Completed,96.0,125.0,0,14.5,0.0,14,2,294.6,1,0.0,14,0.0,54.0,36,947,1,624.0,2026-01-26,2027-10-12
PRJ-4148,High-Speed Route-303 (Kanpur Segment),Highway,Uttar Pradesh,Kanpur,26.447902079606667,80.31501165296707,604.5,368,849,0.5379639408647977,0.35,Notification,In Progress,25.5,32.0,3,0.0,0.0,368,0,0.0,1,0.0,368,0.0,58.0,66,154,1,438.0,2024-11-12,2026-01-24
PRJ-4149,SEZ Hub (Surat),Industrial Area,Gujarat,Surat,21.149262157795754,72.80320763476979,37.3,15,617,0.20579754426081673,0.3,Notification,In Progress,25.1,40.0,1,0.0,0.0,15,1,68.3,1,0.0,15,0.0,39.0,32,110,1,392.0,2023-06-23,2024-07-19
PRJ-4150,SEZ Hub (Mangaluru),Industrial Area,Karnataka,Mangaluru,12.919445742445497,74.89259743256814,202.1,283,1454,0.3227780074568463,0.3,Rehabilitation & Resettlement,Completed,97.7,100.0,0,92.8,97.1,8,1,307.4,2,42.5,162,0.0,44.0,47,1226,1,535.0,2026-04-01,2027-09-18
PRJ-4151,Tech Park Site (Chennai),Urban Development,Tamil Nadu,Chennai,13.059990792984427,80.23351129076258,440.2,429,1030,0.21239780813448106,0.25,Survey & Documentation,Completed,33.3,52.0,1,0.0,0.0,429,2,67.1,0,0.0,429,0.0,67.0,50,376,1,480.0,2025-01-30,2026-05-25
PRJ-4152,Reservoir Link - Mumbai,Irrigation,Maharashtra,Mumbai,19.073058056741996,72.82598413001573,36.6,72,521,0.299816047538945,0.4,Preliminary Identification,Pending,1.2,5.0,3,0.0,0.0,72,2,356.1,0,0.0,72,0.0,52.0,12,63,1,385.0,2023-09-26,2024-10-15
PRJ-4153,Industrial Corridor (Pune),Urban Development,Maharashtra,Pune,18.544553480735562,73.85890299195624,181.4,253,1335,0.5302857225639664,0.25,Compensation Disbursement,Completed,99.2,109.0,0,90.1,38.2,156,3,303.7,3,0.0,253,0.0,24.0,60,1033,1,618.0,2024-09-02,2026-05-13
PRJ-4154,Varanasi Rail Link & Yard Expansion,Railway,Uttar Pradesh,Varanasi,25.31716497695674,82.949953445546,367.8,390,928,0.23493564427131047,0.45,Compensation Disbursement,Completed,89.0,114.0,0,95.6,66.6,130,0,0.0,1,0.0,390,0.0,57.0,15,728,1,437.0,2025-04-30,2026-07-11
PRJ-4155,Bengaluru Rail Link & Yard Expansion,Railway,Karnataka,Bengaluru,13.020160812503809,77.54545835502195,878.4,1318,703,0.22336180394137353,0.45,Compensation Assessment,Completed,93.2,52.0,0,76.1,0.0,1318,2,318.0,0,0.0,1318,0.0,49.0,48,449,1,393.0,2023-12-29,2025-01-25
PRJ-4156,International Airport Runway Phase 2 - Nashik,Airport,Maharashtra,Nashik,20.04187888106644,73.7750046242899,277.7,386,834,0.2124074561769746,0.55,Compensation Assessment,Completed,94.2,7.0,0,52.5,0.0,386,1,61.5,2,0.0,386,0.0,16.0,48,420,0,0.0,2024-06-22,2024-06-22
PRJ-4157,International Airport Runway Phase 1 - Kanpur,Airport,Uttar Pradesh,Kanpur,26.495574821917003,80.35935137499989,85.2,52,685,0.5379639408647977,0.55,Possession,Completed,94.5,190.0,0,95.0,85.4,7,1,16.4,2,89.4,5,62.1,47.0,50,621,1,370.0,2024-01-21,2025-01-25
PRJ-4158,Reservoir Link - Gandhinagar,Irrigation,Gujarat,Gandhinagar,23.168100487199442,72.67668435438112,260.5,285,578,0.33242799368681436,0.4,Notification,In Progress,17.2,10.0,1,0.0,0.0,285,1,362.3,1,0.0,285,0.0,20.0,73,116,1,380.0,2023-09-29,2024-10-13
PRJ-4159,International Airport Runway Phase 2 - Varanasi,Airport,Uttar Pradesh,Varanasi,25.33946122004394,82.91777622954984,264.7,304,1085,0.23493564427131047,0.55,Compensation Assessment,Completed,97.9,50.0,2,55.6,0.0,304,2,158.6,4,0.0,304,0.0,42.0,62,544,1,464.0,2024-07-09,2025-10-16
PRJ-4160,Agra Rail Link & Yard Expansion,Railway,Uttar Pradesh,Agra,27.13274432185316,78.02437536670028,260.8,248,1321,0.22272998688284024,0.45,Compensation Assessment,Completed,97.7,288.0,2,19.9,0.0,248,1,64.4,1,0.0,248,0.0,60.0,32,754,1,571.0,2026-03-14,2027-10-06
